Season,Date,Referee,HomeTeam,AwayTeam,FullTime,HalfTime,HomeGoals,HomeGoalsHalftime,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,AwayGoals,AwayGoalsHalftime,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards
2014/15,2015-05-16,6,26,23,Draw,Draw,0,0,13,3,8,14,4,0,0,0,11,0,9,15,1,0
2014/15,2015-05-16,35,25,4,HomeWin,Draw,2,0,10,3,6,10,3,0,0,0,14,2,8,6,1,0
2014/15,2015-05-16,11,13,17,AwayWin,Draw,1,0,13,3,7,12,1,0,2,0,21,5,8,14,4,0
2014/15,2015-05-17,23,33,2,Draw,HomeWin,1,1,12,4,5,16,1,0,1,0,5,3,5,8,0,0
2014/15,2015-05-17,3,32,36,AwayWin,AwayWin,2,1,13,9,11,8,0,0,4,2,22,11,7,8,3,0
2014/15,2015-05-18,8,6,1,HomeWin,HomeWin,3,1,9,5,3,12,3,0,0,0,12,3,4,11,2,1
2014/15,2015-05-20,35,2,26,Draw,Draw,0,0,28,8,5,6,1,0,0,0,7,3,2,8,0,0
2014/15,2015-05-24,18,2,6,HomeWin,HomeWin,4,4,24,13,7,6,1,0,1,0,14,5,3,7,0,0
2014/15,2015-05-24,8,14,24,AwayWin,AwayWin,0,0,16,5,7,9,1,0,1,1,6,3,2,6,2,0
2014/15,2015-05-24,15,1,26,HomeWin,Draw,3,1,24,8,11,12,2,0,1,1,17,9,3,8,1,0
2014/15,2015-05-24,25,22,32,HomeWin,Draw,1,0,13,7,7,22,3,0,0,0,5,2,3,13,0,0
2014/15,2015-05-24,27,17,25,AwayWin,AwayWin,0,0,9,1,3,12,1,0,1,1,16,3,5,8,2,0
2014/15,2015-05-24,14,4,33,Draw,Draw,0,0,16,6,8,12,2,0,0,0,7,1,1,15,2,1
2014/15,2015-05-24,4,23,18,HomeWin,HomeWin,5,2,22,7,5,7,0,0,1,0,18,2,6,6,0,0
2014/15,2015-05-24,17,36,34,HomeWin,HomeWin,2,1,15,6,8,13,1,0,0,0,13,4,4,8,1,0
2014/15,2015-05-24,6,3,13,HomeWin,Draw,2,0,17,4,2,9,2,0,0,0,4,1,3,9,1,0
2014/15,2015-05-24,35,19,29,HomeWin,HomeWin,6,5,15,9,3,13,4,0,1,0,13,4,9,4,2,0
2015/16,2015-08-08,3,35,14,AwayWin,Draw,0,0,11,2,6,13,3,0,1,0,7,3,3,13,4,0
2015/16,2015-08-08,4,1,32,Draw,HomeWin,2,2,11,3,4,15,1,1,2,1,18,10,8,16,3,0
2015/16,2015-08-08,8,17,5,Draw,AwayWin,2,0,10,5,8,7,1,0,2,1,11,5,2,13,2,0
2015/16,2015-08-08,15,23,26,HomeWin,HomeWin,4,3,19,8,6,13,2,0,2,0,10,5,3,17,4,0
2015/16,2015-08-08,27,33,25,HomeWin,HomeWin,1,1,9,1,1,12,2,0,0,0,9,4,2,12,3,0
2015/16,2015-08-08,1,28,22,AwayWin,AwayWin,1,0,17,6,1,14,1,0,3,1,11,7,4,20,0,0
2015/16,2015-08-09,6,2,13,AwayWin,AwayWin,0,0,22,6,5,12,1,0,2,1,8,4,4,9,3,0
2015/16,2015-08-09,25,3,34,Draw,Draw,2,1,9,4,6,9,2,0,2,1,15,5,6,12,4,0
2015/16,2015-08-09,35,19,29,AwayWin,Draw,0,0,7,1,3,9,2,0,1,0,8,3,5,16,4,0
2015/16,2015-08-10,23,6,36,AwayWin,AwayWin,0,0,9,2,6,12,4,0,3,2,19,7,6,9,1,0
2015/16,2015-08-14,23,14,33,AwayWin,AwayWin,0,0,5,1,3,14,2,0,1,1,9,2,5,10,2,0
2015/16,2015-08-15,4,34,17,AwayWin,AwayWin,0,0,17,4,9,11,4,0,3,2,10,4,9,10,2,0
2015/16,2015-08-15,11,26,28,AwayWin,AwayWin,1,0,6,2,6,7,1,0,3,2,19,6,6,7,2,0
2015/16,2015-08-15,8,32,3,HomeWin,HomeWin,2,1,19,6,4,11,2,0,0,0,4,2,4,8,1,1
2015/16,2015-08-15,18,25,19,Draw,HomeWin,2,2,13,7,4,15,2,0,2,0,16,7,3,11,2,0
2015/16,2015-08-15,21,5,6,Draw,Draw,0,0,16,5,2,13,1,0,0,0,6,0,4,10,2,0
2015/16,2015-08-15,35,13,23,AwayWin,AwayWin,1,0,10,3,8,11,1,1,2,2,11,6,4,12,3,0
2015/16,2015-08-16,15,22,2,AwayWin,Draw,1,1,11,4,6,14,1,0,2,1,20,7,6,12,1,0
2015/16,2015-08-16,6,36,1,HomeWin,HomeWin,3,1,18,8,5,19,4,0,0,0,10,3,1,13,2,0
2015/16,2015-08-17,25,29,35,HomeWin,HomeWin,1,1,18,2,6,11,1,0,0,0,13,2,8,18,4,0
2015/16,2015-08-22,5,22,14,HomeWin,Draw,2,0,16,6,6,12,3,0,1,0,11,2,4,15,3,0
2015/16,2015-08-22,6,23,25,Draw,Draw,1,0,13,2,2,7,1,0,1,0,19,6,7,14,4,0
2015/16,2015-08-22,25,33,3,Draw,Draw,0,0,20,8,11,15,2,0,0,0,7,0,5,11,2,0
2015/16,2015-08-22,23,28,19,Draw,Draw,1,1,21,7,9,16,4,0,1,1,6,1,0,5,1,0
2015/16,2015-08-22,31,26,32,Draw,AwayWin,1,0,10,2,3,16,4,0,1,1,20,9,4,9,2,0
2015/16,2015-08-22,27,13,35,AwayWin,AwayWin,3,0,10,4,5,8,0,1,4,2,15,7,4,11,0,0
2015/16,2015-08-23,35,17,36,AwayWin,Draw,0,0,10,1,8,5,0,0,2,0,16,9,7,7,3,0
2015/16,2015-08-23,32,5,34,Draw,Draw,0,0,13,0,5,10,0,0,0,0,14,5,2,11,2,0
2015/16,2015-08-23,3,6,1,AwayWin,AwayWin,2,1,15,6,8,9,2,0,3,3,15,5,7,12,1,1
2015/16,2015-08-24,4,2,29,Draw,Draw,0,0,19,5,7,2,1,0,0,0,15,8,8,13,4,0
2015/16,2015-08-29,18,14,26,Draw,HomeWin,2,2,21,6,5,10,2,0,2,1,7,3,4,14,1,0
2015/16,2015-08-29,31,35,23,Draw,HomeWin,1,1,5,2,4,9,2,0,1,0,4,2,4,19,4,0
2015/16,2015-08-29,25,1,22,AwayWin,Draw,1,0,26,9,7,9,1,0,2,0,13,6,7,15,1,0
2015/16,2015-08-29,11,29,13,AwayWin,AwayWin,0,0,13,1,5,17,3,1,3,2,12,5,7,11,1,1
2015/16,2015-08-29,3,36,5,HomeWin,Draw,2,0,18,5,9,9,1,0,0,0,7,0,3,12,2,0
2015/16,2015-08-29,32,3,2,AwayWin,Draw,0,0,1,0,0,15,6,1,1,0,22,9,9,8,1,0
2015/16,2015-08-29,4,19,6,AwayWin,AwayWin,0,0,13,5,6,4,1,2,1,1,15,5,5,9,4,0
2015/16,2015-08-29,8,25,17,Draw,Draw,0,0,20,6,6,20,4,0,0,0,8,3,2,9,1,0
2015/16,2015-08-30,27,34,28,HomeWin,HomeWin,3,1,23,8,6,4,0,0,0,0,6,1,4,12,0,1
2015/16,2015-08-30,6,32,33,HomeWin,Draw,2,0,9,4,0,6,2,0,1,0,11,4,1,15,2,0
2015/16,2015-09-12,27,2,19,HomeWin,HomeWin,2,1,29,12,13,6,1,0,0,0,9,4,1,13,1,0
2015/16,2015-09-12,8,22,36,AwayWin,Draw,0,0,10,2,4,13,2,0,1,0,21,7,4,13,3,0
2015/16,2015-09-12,32,17,1,HomeWin,HomeWin,3,2,14,9,7,12,2,0,1,1,15,2,14,12,2,0
2015/16,2015-09-12,4,33,29,HomeWin,Draw,3,0,9,3,4,6,1,0,1,0,8,4,4,11,2,0
2015/16,2015-09-12,6,28,35,HomeWin,HomeWin,3,1,12,4,4,10,2,0,1,0,7,2,4,11,3,0
2015/16,2015-09-12,18,5,32,HomeWin,Draw,1,0,17,6,1,11,1,1,0,0,8,3,3,14,1,0
2015/16,2015-09-12,16,6,34,Draw,Draw,0,0,8,1,4,5,1,0,0,0,14,4,5,5,0,0
2015/16,2015-09-13,23,23,14,HomeWin,AwayWin,3,0,21,6,4,8,2,0,2,1,11,4,5,13,1,0
2015/16,2015-09-13,25,26,25,AwayWin,Draw,0,0,12,2,6,11,2,0,1,0,15,4,8,12,1,0
2015/16,2015-09-14,35,13,3,HomeWin,HomeWin,2,1,17,3,6,8,0,0,0,0,14,4,7,11,2,0
2015/16,2015-09-19,6,14,6,AwayWin,AwayWin,0,0,13,3,2,10,2,0,1,1,11,6,7,11,3,0
2015/16,2015-09-19,11,35,26,HomeWin,HomeWin,2,2,15,5,7,14,2,0,0,0,9,2,3,15,4,1
2015/16,2015-09-19,23,1,2,HomeWin,Draw,2,0,22,7,5,12,3,0,0,0,9,2,5,11,1,2
2015/16,2015-09-19,18,36,13,AwayWin,AwayWin,1,1,27,8,16,10,1,0,2,2,6,3,3,7,2,0
2015/16,2015-09-19,24,3,5,AwayWin,AwayWin,1,0,15,5,5,8,1,0,2,2,13,4,5,12,2,0
2015/16,2015-09-19,32,19,23,Draw,HomeWin,2,2,11,4,3,7,1,0,2,0,12,5,4,12,4,0
2015/16,2015-09-19,16,32,17,Draw,Draw,0,0,12,3,2,12,2,0,0,0,17,2,4,11,2,1
2015/16,2015-09-20,35,29,28,Draw,Draw,1,0,23,7,6,4,1,0,1,0,7,2,2,13,2,0
2015/16,2015-09-20,3,34,33,AwayWin,Draw,2,1,15,8,5,6,2,0,3,1,10,3,5,13,0,0
2015/16,2015-09-20,4,25,22,HomeWin,Draw,1,0,22,6,6,9,1,0,0,0,12,4,5,11,2,0
2015/16,2015-09-26,25,23,2,AwayWin,AwayWin,2,1,16,7,6,9,1,0,5,2,26,12,5,12,1,0
2015/16,2015-09-26,27,29,14,HomeWin,HomeWin,3,1,21,12,11,8,0,0,2,0,10,4,1,13,0,0
2015/16,2015-09-26,8,33,26,HomeWin,HomeWin,3,1,12,7,5,12,0,0,0,0,9,4,2,17,3,0
2015/16,2015-09-26,6,3,1,Draw,HomeWin,2,1,11,5,4,12,1,0,2,0,16,4,6,15,2,0
2015/16,2015-09-26,24,34,32,HomeWin,HomeWin,3,1,18,7,4,18,3,0,1,0,11,4,3,14,1,0
2015/16,2015-09-26,15,19,35,HomeWin,HomeWin,2,1,8,5,3,13,1,0,1,0,11,6,7,11,0,0
2015/16,2015-09-26,3,25,36,HomeWin,Draw,4,1,15,8,5,17,5,0,1,1,22,8,9,6,1,0
2015/16,2015-09-26,23,13,28,Draw,Draw,2,1,19,7,7,7,0,0,2,1,16,7,5,17,0,0
2015/16,2015-09-27,35,5,22,AwayWin,Draw,0,0,15,2,6,17,4,0,1,0,16,3,4,22,4,0
2015/16,2015-09-28,18,6,17,AwayWin,HomeWin,2,1,9,4,6,9,0,0,3,0,12,4,4,8,3,0
2015/16,2015-10-03,8,14,19,AwayWin,Draw,0,0,13,2,9,12,1,0,1,0,12,5,5,12,0,0
2015/16,2015-10-03,4,35,5,Draw,Draw,1,1,12,6,5,8,1,0,1,1,11,2,3,13,1,0
2015/16,2015-10-03,18,1,34,AwayWin,Draw,1,1,10,3,4,14,2,0,3,1,13,5,6,14,5,0
2015/16,2015-10-03,27,22,6,HomeWin,Draw,2,0,21,8,8,14,3,0,0,0,7,2,3,13,3,0
2015/16,2015-10-03,11,36,3,HomeWin,Draw,6,1,23,11,6,13,3,0,1,1,6,4,3,8,1,0
2015/16,2015-10-03,3,28,23,AwayWin,AwayWin,1,0,17,2,16,4,0,0,2,1,16,5,8,4,1,0
2015/16,2015-10-03,31,26,13,Draw,HomeWin,2,2,12,3,1,14,2,1,2,1,20,6,8,11,4,0
2015/16,2015-10-04,35,2,33,HomeWin,HomeWin,3,3,12,5,3,8,1,0,0,0,9,5,6,17,3,0
2015/16,2015-10-04,6,17,29,Draw,Draw,1,1,14,4,5,10,3,0,1,1,13,4,11,19,3,0
2015/16,2015-10-04,23,32,25,Draw,HomeWin,2,2,11,2,5,8,1,0,2,1,19,11,6,19,4,0
2015/16,2015-10-17,24,1,14,HomeWin,HomeWin,2,1,9,3,4,22,1,0,0,0,8,1,4,17,3,0
2015/16,2015-10-17,3,22,13,AwayWin,Draw,1,1,6,1,1,9,1,1,3,1,24,4,9,11,3,0
2015/16,2015-10-17,27,17,33,AwayWin,AwayWin,0,0,12,3,5,12,2,0,3,2,10,7,3,14,2,0
2015/16,2015-10-17,23,36,35,HomeWin,HomeWin,5,4,15,11,1,11,2,0,1,1,5,1,7,5,1,0
2015/16,2015-10-17,21,34,23,Draw,HomeWin,2,2,14,6,6,16,2,0,2,0,26,7,7,10,0,0
2015/16,2015-10-17,25,25,29,Draw,Draw,0,0,13,4,8,15,1,0,0,0,12,3,6,11,2,0
2015/16,2015-10-17,8,5,2,AwayWin,Draw,0,0,8,1,3,11,2,0,3,0,17,6,9,12,1,0
2015/16,2015-10-17,6,6,26,HomeWin,Draw,1,0,8,1,1,12,2,0,0,0,9,2,5,13,2,0
2015/16,2015-10-18,35,3,28,HomeWin,HomeWin,6,3,11,6,3,10,1,0,2,2,18,6,7,10,1,0
2015/16,2015-10-19,18,32,19,AwayWin,AwayWin,0,0,14,2,1,6,2,0,1,1,9,2,2,14,2,0
2015/16,2015-10-24,15,2,17,HomeWin,HomeWin,2,2,20,5,7,11,2,0,1,1,10,5,5,14,0,1
2015/16,2015-10-24,31,14,32,AwayWin,Draw,1,0,9,3,4,10,2,0,2,0,11,4,6,8,3,0
2015/16,2015-10-24,23,23,22,HomeWin,Draw,1,0,12,3,3,7,3,0,0,0,9,4,2,11,1,0
2015/16,2015-10-24,11,28,6,AwayWin,Draw,0,0,16,3,13,11,1,0,1,0,7,4,3,6,2,0
2015/16,2015-10-24,6,19,5,AwayWin,AwayWin,0,0,12,1,11,10,3,0,2,1,13,3,5,18,1,0
2015/16,2015-10-24,27,13,1,HomeWin,HomeWin,2,1,12,5,7,10,1,0,1,0,8,4,4,12,5,1
2015/16,2015-10-25,24,35,25,AwayWin,AwayWin,1,1,11,3,4,8,0,0,5,3,14,9,5,15,1,0
2015/16,2015-10-25,32,29,34,Draw,Draw,1,0,15,2,10,8,1,0,1,0,8,3,7,11,0,1
2015/16,2015-10-25,3,33,36,Draw,Draw,0,0,6,1,6,17,2,0,0,0,6,1,4,13,2,0
2015/16,2015-10-25,18,26,3,HomeWin,HomeWin,3,1,9,3,1,12,0,0,0,0,21,8,10,10,2,1
2015/16,2015-10-31,3,1,29,AwayWin,Draw,1,1,8,2,1,9,1,0,3,1,16,7,7,21,4,0
2015/16,2015-10-31,8,22,33,Draw,Draw,0,0,10,5,7,12,3,0,0,0,5,1,3,15,3,0
2015/16,2015-10-31,18,36,28,HomeWin,Draw,2,0,21,5,12,4,2,0,1,0,5,3,4,13,2,1
2015/16,2015-10-31,24,3,19,Draw,Draw,0,0,15,6,11,6,1,0,0,0,9,2,4,16,3,0
2015/16,2015-10-31,11,32,2,AwayWin,Draw,0,0,8,3,4,12,2,0,3,0,15,5,4,7,0,0
2015/16,2015-10-31,5,5,13,HomeWin,HomeWin,2,1,20,5,7,16,3,0,0,0,8,3,2,12,0,1
2015/16,2015-10-31,35,6,23,AwayWin,HomeWin,2,1,14,6,6,3,0,0,3,0,13,5,4,11,2,0
2015/16,2015-11-01,32,17,26,HomeWin,HomeWin,6,2,15,8,6,6,3,0,2,1,17,9,1,5,2,0
2015/16,2015-11-01,25,34,35,HomeWin,HomeWin,2,2,11,2,4,5,0,1,0,0,16,2,6,5,2,0
2015/16,2015-11-02,23,25,14,HomeWin,HomeWin,3,2,17,6,4,6,0,0,1,0,13,2,3,15,3,0
2015/16,2015-11-07,15,35,3,AwayWin,AwayWin,0,0,20,5,16,9,2,0,1,1,2,1,0,11,2,0
2015/16,2015-11-07,24,23,5,HomeWin,Draw,2,0,12,6,4,10,0,0,1,0,8,4,2,10,1,0
2015/16,2015-11-07,23,33,6,HomeWin,Draw,2,0,13,3,5,11,1,0,0,0,4,0,1,10,3,1
2015/16,2015-11-07,3,28,32,HomeWin,Draw,1,0,9,5,5,12,1,0,0,0,8,0,2,7,0,0
2015/16,2015-11-07,35,19,1,HomeWin,Draw,1,0,8,2,1,13,3,0,0,0,19,4,9,10,1,0
2015/16,2015-11-07,8,26,34,AwayWin,Draw,0,0,9,3,10,3,1,0,1,0,11,4,11,7,3,0
2015/16,2015-11-07,21,13,17,Draw,Draw,1,1,16,5,3,11,1,0,1,1,13,4,5,12,2,0
2015/16,2015-11-08,6,2,25,Draw,AwayWin,1,0,10,4,7,12,0,0,1,1,14,4,6,17,1,0
2015/16,2015-11-08,25,14,36,Draw,Draw,0,0,3,0,3,7,1,0,0,0,13,3,8,7,1,0
2015/16,2015-11-08,31,29,22,AwayWin,Draw,1,1,22,4,14,7,1,0,2,1,9,4,6,6,2,0
2015/16,2015-11-21,25,1,28,HomeWin,Draw,1,0,21,7,6,4,1,0,0,0,4,2,5,12,4,0
2015/16,2015-11-21,4,17,14,HomeWin,HomeWin,4,3,16,9,2,6,0,0,0,0,10,3,3,9,0,0
2015/16,2015-11-21,27,36,29,AwayWin,AwayWin,1,1,11,3,11,5,0,0,4,3,14,9,5,13,3,0
2015/16,2015-11-21,8,3,23,AwayWin,AwayWin,0,0,9,1,4,9,4,0,3,1,18,7,9,12,1,0
2015/16,2015-11-21,15,34,19,AwayWin,AwayWin,0,0,16,1,7,8,2,0,1,1,16,4,3,8,0,0
2015/16,2015-11-21,32,32,35,Draw,Draw,2,2,11,4,4,7,3,0,2,2,16,4,5,9,2,0
2015/16,2015-11-21,18,5,33,AwayWin,AwayWin,1,0,10,5,4,6,1,0,2,1,13,6,10,12,2,0
2015/16,2015-11-21,3,6,2,HomeWin,HomeWin,2,2,4,1,3,14,3,0,1,1,11,3,5,10,2,0
2015/16,2015-11-22,35,25,13,HomeWin,HomeWin,4,2,22,12,7,13,2,0,1,0,10,4,6,9,2,0
2015/16,2015-11-23,6,22,26,AwayWin,Draw,0,0,19,7,11,18,1,0,1,0,12,4,2,11,3,0
2015/16,2015-11-28,15,14,5,AwayWin,Draw,2,1,12,6,10,6,2,0,3,1,14,6,10,13,3,0
2015/16,2015-11-28,11,35,17,Draw,AwayWin,3,0,19,10,10,6,2,0,3,2,11,6,5,6,0,0
2015/16,2015-11-28,16,22,3,HomeWin,HomeWin,5,3,19,8,7,7,1,0,1,1,7,2,5,13,1,0
2015/16,2015-11-28,25,23,33,Draw,Draw,1,1,7,3,1,5,0,0,1,1,10,2,8,7,1,0
2015/16,2015-11-28,24,36,34,HomeWin,HomeWin,3,2,16,9,6,14,2,0,1,0,12,8,4,11,1,0
2015/16,2015-11-28,23,26,19,HomeWin,Draw,2,0,18,5,9,4,0,0,0,0,7,3,5,10,2,1
2015/16,2015-11-29,35,29,32,HomeWin,Draw,1,0,10,2,8,12,3,0,0,0,8,0,7,6,1,0
2015/16,2015-11-29,27,28,2,Draw,Draw,1,1,7,2,3,8,1,0,1,1,12,3,6,6,1,0
2015/16,2015-11-29,4,25,1,Draw,Draw,0,0,9,4,4,14,4,0,0,0,5,1,4,9,2,0
2015/16,2015-11-29,6,13,6,Draw,HomeWin,1,1,17,6,5,15,0,0,1,0,7,3,2,16,2,0
2015/16,2015-12-05,18,2,26,HomeWin,Draw,3,1,16,7,3,7,1,0,1,1,11,4,2,11,1,0
2015/16,2015-12-05,8,1,35,AwayWin,Draw,0,0,19,6,11,10,2,0,1,0,15,5,4,13,1,0
2015/16,2015-12-05,3,33,13,Draw,Draw,0,0,21,1,6,9,1,0,0,0,9,2,2,13,0,0
2015/16,2015-12-05,35,34,14,Draw,AwayWin,1,0,23,5,10,4,1,0,1,1,9,2,4,9,2,0
2015/16,2015-12-05,6,19,36,HomeWin,HomeWin,2,2,7,4,1,9,0,0,0,0,11,4,6,10,1,0
2015/16,2015-12-05,4,32,23,AwayWin,AwayWin,0,0,10,2,3,3,2,0,3,2,16,5,8,19,3,0
2015/16,2015-12-05,23,5,28,HomeWin,HomeWin,2,1,14,7,4,11,3,0,0,0,6,1,1,10,3,0
2015/16,2015-12-05,27,6,25,Draw,Draw,1,1,11,4,3,13,3,0,1,1,9,3,6,10,2,0
2015/16,2015-12-06,32,3,29,HomeWin,Draw,2,0,6,1,2,6,3,0,0,0,10,1,7,10,1,0
2015/16,2015-12-07,25,17,22,Draw,Draw,1,0,19,4,13,4,1,0,1,0,14,5,6,11,2,0
2015/16,2015-12-12,35,35,33,HomeWin,Draw,2,1,11,5,5,12,2,0,1,1,11,5,7,12,1,0
2015/16,2015-12-12,23,22,34,HomeWin,HomeWin,1,1,12,5,8,11,0,0,0,0,15,3,5,13,0,0
2015/16,2015-12-12,18,36,32,HomeWin,HomeWin,2,1,13,5,5,13,3,0,1,0,13,7,5,15,1,0
2015/16,2015-12-12,6,28,17,Draw,AwayWin,1,0,9,2,5,9,1,0,1,1,15,3,4,6,0,0
2015/16,2015-12-12,28,26,5,AwayWin,AwayWin,0,0,14,2,8,6,1,0,1,1,13,6,3,9,0,0
2015/16,2015-12-12,32,13,19,Draw,Draw,0,0,22,9,11,7,1,0,0,0,12,3,7,9,2,0
2015/16,2015-12-13,11,14,2,AwayWin,AwayWin,0,0,18,2,5,8,0,0,2,2,8,4,5,7,0,0
2015/16,2015-12-13,25,29,6,Draw,Draw,2,1,28,8,4,7,0,0,2,1,4,2,4,10,0,0
2015/16,2015-12-13,24,25,3,AwayWin,HomeWin,1,1,20,8,6,13,2,0,2,0,8,4,2,14,2,0
2015/16,2015-12-14,3,23,1,HomeWin,HomeWin,2,1,9,5,1,16,2,0,1,0,11,5,8,8,0,0
2015/16,2015-12-19,24,1,26,HomeWin,HomeWin,3,2,17,7,2,12,1,0,1,0,11,3,2,12,3,0
2015/16,2015-12-19,27,17,23,AwayWin,Draw,2,1,13,5,10,6,2,0,3,1,10,5,2,14,1,0
2015/16,2015-12-19,4,33,28,AwayWin,AwayWin,1,0,11,2,11,4,0,0,2,1,6,4,0,10,2,0
2015/16,2015-12-19,6,3,14,Draw,HomeWin,1,1,8,4,3,9,1,0,1,0,10,7,7,14,3,0
2015/16,2015-12-19,11,34,25,AwayWin,AwayWin,0,0,11,4,4,18,1,0,2,2,13,6,7,9,1,0
2015/16,2015-12-19,18,19,22,AwayWin,AwayWin,1,0,26,5,7,6,2,0,2,1,12,3,3,12,0,0
2015/16,2015-12-19,23,6,35,AwayWin,Draw,1,0,6,2,4,12,2,2,2,0,16,7,8,9,1,0
2015/16,2015-12-20,15,32,13,Draw,Draw,0,0,21,2,8,6,0,0,0,0,11,2,9,9,1,0
2015/16,2015-12-20,3,5,29,HomeWin,HomeWin,3,2,6,5,7,6,1,0,0,0,12,4,9,9,0,0
2015/16,2015-12-21,32,2,36,HomeWin,HomeWin,2,2,8,5,4,5,0,0,1,0,20,6,8,16,2,0
2015/16,2015-12-26,23,14,13,Draw,AwayWin,1,0,5,8,9,14,3,0,1,1,10,4,6,13,3,0
2015/16,2015-12-26,4,35,22,Draw,Draw,0,0,10,4,8,10,1,0,0,0,8,0,9,13,0,0
2015/16,2015-12-26,32,1,5,Draw,Draw,2,1,17,2,9,7,1,0,2,1,12,3,4,15,4,0
2015/16,2015-12-26,6,29,23,HomeWin,Draw,1,0,25,4,7,11,2,0,0,0,7,3,6,8,1,0
2015/16,2015-12-26,35,36,26,HomeWin,HomeWin,4,3,19,9,5,10,1,0,1,0,11,3,1,11,1,0
2015/16,2015-12-26,15,3,17,AwayWin,Draw,0,0,10,1,1,16,2,0,1,0,20,7,7,12,2,0
2015/16,2015-12-26,27,34,2,HomeWin,HomeWin,4,1,15,5,3,10,1,0,0,0,7,4,4,9,0,0
2015/16,2015-12-26,11,19,33,HomeWin,HomeWin,2,2,13,3,1,13,1,0,0,0,11,6,12,16,2,0
2015/16,2015-12-26,24,32,6,HomeWin,HomeWin,1,1,7,2,0,10,1,0,0,0,9,3,7,13,3,0
2015/16,2015-12-26,8,25,28,HomeWin,HomeWin,3,2,15,10,9,4,1,0,0,0,11,3,4,13,2,0
2015/16,2015-12-28,24,2,35,HomeWin,HomeWin,2,1,13,6,9,7,2,0,0,0,10,3,3,8,0,0
2015/16,2015-12-28,31,22,32,Draw,Draw,0,0,10,2,7,11,3,0,0,0,5,3,4,16,2,0
2015/16,2015-12-28,3,17,19,AwayWin,AwayWin,3,1,15,3,6,10,2,0,4,2,8,5,2,12,1,0
2015/16,2015-12-28,6,33,1,Draw,Draw,0,0,12,2,5,16,4,0,0,0,8,3,3,6,2,0
2015/16,2015-12-28,28,28,14,HomeWin,HomeWin,2,1,9,4,3,10,2,0,0,0,6,3,7,21,5,0
2015/16,2015-12-28,35,5,25,AwayWin,Draw,1,1,9,1,5,11,4,1,2,1,10,3,3,13,2,0
2015/16,2015-12-28,8,6,3,HomeWin,Draw,1,0,22,5,18,7,0,0,0,0,7,2,6,13,0,0
2015/16,2015-12-28,4,13,34,HomeWin,AwayWin,2,0,13,5,4,6,1,0,1,1,15,4,7,12,3,0
2015/16,2015-12-29,25,23,36,Draw,Draw,0,0,11,4,1,11,1,0,0,0,21,5,13,8,3,0
2015/16,2015-12-30,11,26,29,AwayWin,Draw,0,0,8,3,6,8,1,0,1,0,17,6,4,16,3,0
2015/16,2016-01-02,35,2,3,HomeWin,Draw,1,0,16,3,7,10,2,0,0,0,15,6,4,9,2,0
2015/16,2016-01-02,32,23,35,Draw,Draw,0,0,16,2,7,9,1,0,0,0,9,0,1,5,1,1
2015/16,2016-01-02,27,33,32,HomeWin,Draw,2,0,19,6,4,14,2,0,1,0,9,4,2,10,1,0
2015/16,2016-01-02,3,28,34,HomeWin,Draw,1,0,10,1,4,9,1,0,0,0,10,4,9,7,0,1
2015/16,2016-01-02,25,26,14,HomeWin,HomeWin,3,1,13,6,3,8,3,0,1,0,8,3,3,13,4,0
2015/16,2016-01-02,6,5,36,AwayWin,Draw,1,0,11,3,4,6,1,0,2,0,16,5,5,10,0,0
2015/16,2016-01-02,15,6,19,HomeWin,Draw,2,0,16,5,4,7,1,0,1,0,10,3,6,15,1,1
2015/16,2016-01-02,18,13,29,HomeWin,HomeWin,2,1,18,10,3,11,1,0,0,0,23,2,9,8,1,0
2015/16,2016-01-03,11,22,1,AwayWin,AwayWin,0,0,8,4,5,12,3,0,3,1,10,4,7,15,0,0
2015/16,2016-01-03,4,17,25,Draw,Draw,1,1,12,3,4,8,1,0,1,1,19,4,4,11,2,0
2015/16,2016-01-12,3,14,22,HomeWin,Draw,1,0,13,3,9,15,2,0,0,0,9,1,0,9,1,0
2015/16,2016-01-12,6,35,13,AwayWin,HomeWin,1,1,11,4,4,8,1,0,3,0,10,5,7,5,1,0
2015/16,2016-01-12,23,3,33,Draw,AwayWin,3,1,14,6,5,10,1,0,3,2,12,4,3,12,3,0
2015/16,2016-01-13,35,1,6,Draw,Draw,2,1,14,2,7,13,3,0,2,1,13,6,7,8,3,0
2015/16,2016-01-13,8,29,2,Draw,Draw,3,2,22,6,9,9,2,0,3,2,14,5,3,7,0,0
2015/16,2016-01-13,24,36,17,Draw,Draw,0,0,22,5,12,5,0,0,0,0,7,2,5,6,1,0
2015/16,2016-01-13,25,34,5,HomeWin,HomeWin,2,1,15,7,8,9,1,0,0,0,4,1,1,11,2,0
2015/16,2016-01-13,31,19,28,HomeWin,Draw,3,0,14,4,7,5,0,0,1,0,5,2,3,8,1,1
2015/16,2016-01-13,28,32,26,AwayWin,HomeWin,2,2,10,5,8,9,2,1,4,1,7,5,6,12,0,0
2015/16,2016-01-13,15,25,23,AwayWin,Draw,0,0,21,5,16,13,1,0,1,0,10,2,8,10,0,0
2015/16,2016-01-16,24,14,23,Draw,AwayWin,1,0,14,5,3,13,3,0,1,1,12,5,4,15,2,0
