Season,Date,Referee,HomeTeam,AwayTeam,FullTime,HalfTime,HomeGoals,HomeGoalsHalftime,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,AwayGoals,AwayGoalsHalftime,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards
2017/18,2018-04-14,15,Swansea,Everton,Draw,AwayWin,1,0,17,7,6,10,1,0,1,1,12,3,3,11,1,0
2017/18,2018-04-14,27,Tottenham,"Man 
City",AwayWin,AwayWin,1,1,8,3,5,11,3,0,3,2,17,6,7,12,4,0
2017/18,2018-04-15,21,Man United,"West 
Brom",AwayWin,Draw,0,0,14,4,4,8,1,0,1,0,10,4,4,13,1,0
2017/18,2018-04-15,35,Newcastle,Arsenal,HomeWin,Draw,2,1,8,4,2,11,1,0,1,1,15,3,5,9,0,0
2017/18,2018-04-16,4,"West 
Ham",Stoke,Draw,Draw,1,0,18,6,10,15,2,0,1,0,11,7,1,21,3,0
2017/18,2018-04-17,11,Brighton,Tottenham,Draw,Draw,1,0,8,5,3,6,1,0,1,0,16,6,4,5,0,0
2017/18,2018-04-18,28,Bournemouth,"Man 
United",AwayWin,AwayWin,0,0,13,2,8,9,3,0,2,1,13,4,5,8,1,0
2017/18,2018-04-19,18,Burnley,Chelsea,AwayWin,AwayWin,1,0,5,2,3,9,1,0,2,1,16,5,2,11,0,0
2017/18,2018-04-19,24,Leicester,Southampton,Draw,Draw,0,0,11,3,11,10,0,0,0,0,6,2,3,10,0,0
2017/18,2018-04-21,19,Watford,"Crystal 
Palace",Draw,Draw,0,0,14,4,4,17,3,0,0,0,6,1,3,13,5,0
2017/18,2018-04-21,16,"West 
Brom",Liverpool,Draw,AwayWin,2,0,13,6,7,12,0,0,2,1,9,3,4,5,1,0
2017/18,2018-04-22,15,Arsenal,"West 
Ham",HomeWin,Draw,4,0,20,8,8,11,3,0,1,0,11,4,6,9,2,0
2017/18,2018-04-22,25,"Man 
City",Swansea,HomeWin,HomeWin,5,2,19,12,5,6,0,0,0,0,4,1,1,8,1,0
2017/18,2018-04-22,23,Stoke,Burnley,Draw,HomeWin,1,1,8,3,3,15,2,0,1,0,16,7,8,5,1,0
2017/18,2018-04-23,18,Everton,Newcastle,HomeWin,Draw,1,0,9,1,4,10,2,0,0,0,9,2,6,11,1,0
2017/18,2018-04-28,24,Burnley,Brighton,Draw,Draw,0,0,10,4,3,5,0,0,0,0,9,1,4,17,2,0
2017/18,2018-04-28,23,"Crystal 
Palace",Leicester,HomeWin,HomeWin,5,2,15,9,8,11,1,0,0,0,6,1,2,9,1,1
2017/18,2018-04-28,14,Huddersfield,Everton,AwayWin,AwayWin,0,0,9,2,4,9,1,0,2,1,7,5,3,8,0,0
2017/18,2018-04-28,32,Liverpool,Stoke,Draw,Draw,0,0,20,2,9,7,1,0,0,0,5,1,2,14,2,0
2017/18,2018-04-28,12,Newcastle,"West 
Brom",AwayWin,AwayWin,0,0,17,2,5,8,1,0,1,1,9,2,1,13,3,0
2017/18,2018-04-28,35,Southampton,Bournemouth,HomeWin,Draw,2,1,14,6,5,12,5,0,1,1,14,7,8,11,1,0
2017/18,2018-04-28,27,Swansea,Chelsea,AwayWin,AwayWin,0,0,10,3,1,13,1,0,1,1,11,3,2,9,1,0
2017/18,2018-04-29,11,"Man 
United",Arsenal,HomeWin,HomeWin,2,1,17,3,9,12,0,0,1,0,8,3,0,7,1,0
2017/18,2018-04-29,31,West Ham,"Man 
City",AwayWin,AwayWin,1,1,4,1,0,5,0,0,4,2,19,7,7,11,1,0
2017/18,2018-04-30,4,Tottenham,Watford,HomeWin,HomeWin,2,1,13,3,4,11,1,0,0,0,13,5,0,10,0,0
2017/18,2018-05-04,25,Brighton,"Man 
United",HomeWin,Draw,1,0,11,4,5,5,2,0,0,0,16,3,6,3,0,0
2017/18,2018-05-05,11,Bournemouth,Swansea,HomeWin,HomeWin,1,1,13,5,11,10,1,0,0,0,12,3,6,10,4,0
2017/18,2018-05-05,27,Everton,Southampton,Draw,Draw,1,0,9,3,3,14,2,0,1,0,11,5,4,12,4,1
2017/18,2018-05-05,19,Leicester,"West 
Ham",AwayWin,AwayWin,0,0,13,2,8,8,1,0,2,1,13,3,3,9,2,0
2017/18,2018-05-05,6,Stoke,"Crystal 
Palace",AwayWin,HomeWin,1,1,7,2,1,18,5,0,2,0,13,2,7,12,2,0
2017/18,2018-05-05,24,Watford,Newcastle,HomeWin,HomeWin,2,2,11,8,2,9,2,0,1,0,9,1,5,11,1,0
2017/18,2018-05-05,8,"West 
Brom",Tottenham,HomeWin,Draw,1,0,9,1,5,13,4,0,0,0,18,5,9,12,1,0
2017/18,2018-05-06,32,Arsenal,Burnley,HomeWin,HomeWin,5,2,16,8,4,6,0,0,0,0,6,2,5,7,1,0
2017/18,2018-05-06,35,Chelsea,Liverpool,HomeWin,HomeWin,1,1,12,4,3,12,3,0,0,0,10,5,1,9,2,0
2017/18,2018-05-06,23,"Man 
City",Huddersfield,Draw,Draw,0,0,15,2,10,9,0,0,0,0,5,3,1,4,3,0
2017/18,2018-05-08,4,Swansea,Southampton,AwayWin,Draw,0,0,11,3,7,7,2,0,1,0,13,8,6,15,1,0
2017/18,2018-05-09,15,Chelsea,Huddersfield,Draw,Draw,1,0,22,5,9,7,0,0,1,0,3,2,0,10,1,0
2017/18,2018-05-09,28,Leicester,Arsenal,HomeWin,HomeWin,3,1,19,10,6,7,2,0,1,0,14,7,6,12,2,1
2017/18,2018-05-09,21,"Man 
City",Brighton,HomeWin,HomeWin,3,2,19,7,4,5,0,0,1,1,6,3,3,7,1,0
2017/18,2018-05-09,31,Tottenham,Newcastle,HomeWin,Draw,1,0,11,7,6,10,2,0,0,0,14,3,4,8,3,0
2017/18,2018-05-10,27,West Ham,"Man 
United",Draw,Draw,0,0,9,2,1,12,1,0,0,0,16,6,6,12,1,0
2017/18,2018-05-13,21,Burnley,Bournemouth,AwayWin,HomeWin,1,1,12,4,7,14,0,0,2,0,16,5,8,9,0,0
2017/18,2018-05-13,27,Crystal Palace,"West 
Brom",HomeWin,Draw,2,0,11,5,4,10,2,0,0,0,7,1,2,11,3,0
2017/18,2018-05-13,4,Huddersfield,Arsenal,AwayWin,AwayWin,0,0,18,3,7,11,1,0,1,1,9,4,4,7,0,0
2017/18,2018-05-13,11,Liverpool,Brighton,HomeWin,HomeWin,4,2,22,11,7,3,0,0,0,0,2,1,3,6,0,0
2017/18,2018-05-13,15,"Man 
United",Watford,HomeWin,HomeWin,1,1,7,1,6,6,4,0,0,0,7,3,5,11,0,0
2017/18,2018-05-13,6,Newcastle,Chelsea,HomeWin,HomeWin,3,1,16,6,4,11,0,0,0,0,6,2,2,10,1,0
2017/18,2018-05-13,32,Southampton,"Man 
City",AwayWin,Draw,0,0,8,3,1,8,3,0,1,0,13,2,12,10,1,0
2017/18,2018-05-13,35,Swansea,Stoke,AwayWin,AwayWin,1,1,26,11,6,12,1,0,2,2,8,5,0,9,2,0
2017/18,2018-05-13,25,Tottenham,Leicester,HomeWin,AwayWin,5,1,14,6,4,9,1,0,4,2,16,9,4,13,2,0
2017/18,2018-05-13,28,"West 
Ham",Everton,HomeWin,HomeWin,3,1,15,4,6,10,0,0,1,0,14,7,6,13,1,0
2018/19,2018-08-10,32,"Man 
United",Leicester,HomeWin,HomeWin,2,1,8,6,2,11,2,0,1,0,13,4,5,8,1,0
2018/19,2018-08-11,11,Bournemouth,Cardiff,HomeWin,HomeWin,2,1,12,4,7,11,1,0,0,0,10,1,4,9,1,0
2018/19,2018-08-11,23,Fulham,"Crystal 
Palace",AwayWin,AwayWin,0,0,15,6,5,9,1,0,2,1,10,9,5,11,2,0
2018/19,2018-08-11,19,Huddersfield,Chelsea,AwayWin,AwayWin,0,0,6,1,2,9,2,0,3,2,13,4,5,8,1,0
2018/19,2018-08-11,6,Newcastle,Tottenham,AwayWin,AwayWin,1,1,15,2,3,11,2,0,2,2,15,5,5,12,2,0
2018/19,2018-08-11,27,Watford,Brighton,HomeWin,HomeWin,2,1,19,5,8,10,2,0,0,0,6,0,2,16,2,0
2018/19,2018-08-11,25,Wolves,Everton,Draw,Draw,2,1,11,4,3,8,0,0,2,1,6,5,6,7,1,1
2018/19,2018-08-12,4,Arsenal,"Man 
City",AwayWin,AwayWin,0,0,9,3,2,11,2,0,2,1,17,8,9,14,2,0
2018/19,2018-08-12,35,Liverpool,"West 
Ham",HomeWin,HomeWin,4,2,18,8,5,14,1,0,0,0,5,2,4,9,2,0
2018/19,2018-08-12,28,Southampton,Burnley,Draw,Draw,0,0,18,3,8,10,0,0,0,0,16,6,5,9,1,0
2018/19,2018-08-18,25,Cardiff,Newcastle,Draw,Draw,0,0,12,1,5,14,2,0,0,0,12,6,5,16,2,1
2018/19,2018-08-18,6,Chelsea,Arsenal,HomeWin,Draw,3,2,24,11,5,12,0,0,2,2,15,6,1,9,2,0
2018/19,2018-08-18,15,Everton,Southampton,HomeWin,HomeWin,2,2,13,7,2,8,0,0,1,0,15,4,5,20,5,0
2018/19,2018-08-18,23,Leicester,Wolves,HomeWin,HomeWin,2,2,6,2,1,10,2,1,0,0,11,3,9,8,1,0
2018/19,2018-08-18,35,Tottenham,Fulham,HomeWin,HomeWin,3,1,25,11,5,9,0,0,1,0,10,3,2,5,0,0
2018/19,2018-08-18,16,"West 
Ham",Bournemouth,AwayWin,HomeWin,1,1,11,5,6,14,6,0,2,0,12,5,4,10,2,0
2018/19,2018-08-19,11,Brighton,"Man 
United",HomeWin,HomeWin,3,3,6,3,3,16,1,0,2,1,9,3,5,13,1,0
2018/19,2018-08-19,21,Burnley,Watford,AwayWin,Draw,1,1,8,3,5,8,1,0,3,1,9,6,2,19,2,0
2018/19,2018-08-19,32,"Man 
City",Huddersfield,HomeWin,HomeWin,6,3,32,14,10,9,0,0,1,1,5,1,3,4,2,0
2018/19,2018-08-20,4,"Crystal 
Palace",Liverpool,AwayWin,AwayWin,0,0,8,2,6,6,1,1,2,1,16,6,7,13,1,0
2018/19,2018-08-25,28,Arsenal,"West 
Ham",HomeWin,Draw,3,1,17,10,10,16,1,0,1,1,13,5,2,13,3,0
2018/19,2018-08-25,14,Bournemouth,Everton,Draw,Draw,2,0,17,5,6,12,0,1,2,0,11,3,2,10,3,1
2018/19,2018-08-25,4,Huddersfield,Cardiff,Draw,Draw,0,0,5,1,7,8,0,1,0,0,14,4,7,10,1,0
2018/19,2018-08-25,19,Liverpool,Brighton,HomeWin,HomeWin,1,1,22,8,8,8,1,0,0,0,6,2,5,14,1,0
2018/19,2018-08-25,27,Southampton,Leicester,AwayWin,Draw,1,0,11,5,10,13,1,1,2,0,8,5,3,11,1,0
2018/19,2018-08-25,6,Wolves,"Man 
City",Draw,Draw,1,0,11,2,5,13,1,0,1,0,18,6,9,8,2,0
2018/19,2018-08-26,12,Fulham,Burnley,HomeWin,HomeWin,4,3,25,12,6,11,2,0,2,2,12,2,4,8,1,0
2018/19,2018-08-26,21,Newcastle,Chelsea,AwayWin,Draw,1,0,6,2,4,16,3,0,2,0,15,3,5,8,1,0
2018/19,2018-08-26,35,Watford,"Crystal 
Palace",HomeWin,Draw,2,0,13,5,6,14,4,0,1,0,9,3,3,11,2,0
2018/19,2018-08-27,25,"Man 
United",Tottenham,AwayWin,Draw,0,0,23,5,5,11,2,0,3,0,9,5,2,16,4,0
2018/19,2018-09-01,14,Brighton,Fulham,Draw,AwayWin,2,0,15,5,7,12,3,0,2,1,10,5,1,14,3,0
2018/19,2018-09-01,15,Chelsea,Bournemouth,HomeWin,Draw,2,0,24,6,7,10,2,0,0,0,8,1,6,7,2,0
2018/19,2018-09-01,6,"Crystal 
Palace",Southampton,AwayWin,Draw,0,0,20,6,7,11,1,0,2,0,19,6,4,12,1,0
2018/19,2018-09-01,16,Everton,Huddersfield,Draw,Draw,1,1,11,1,4,13,3,0,1,1,9,6,3,14,3,0
2018/19,2018-09-01,21,Leicester,Liverpool,AwayWin,AwayWin,1,0,12,5,4,9,3,0,2,2,10,4,4,12,2,0
2018/19,2018-09-01,11,"Man 
City",Newcastle,HomeWin,Draw,2,1,24,8,4,5,0,0,1,1,3,2,0,13,0,0
2018/19,2018-09-01,19,"West 
Ham",Wolves,AwayWin,Draw,0,0,13,3,4,10,2,0,1,0,15,6,4,11,1,0
2018/19,2018-09-02,27,Burnley,"Man 
United",AwayWin,AwayWin,0,0,9,2,2,7,2,0,2,2,21,9,5,13,3,1
2018/19,2018-09-02,35,Cardiff,Arsenal,AwayWin,Draw,2,1,14,3,3,12,3,0,3,1,17,11,9,14,4,0
2018/19,2018-09-02,32,Watford,Tottenham,HomeWin,Draw,2,0,7,3,3,9,2,0,1,0,11,2,10,8,1,0
2018/19,2018-09-15,25,Bournemouth,Leicester,HomeWin,HomeWin,4,3,10,5,4,13,3,0,2,0,14,8,6,15,2,1
2018/19,2018-09-15,27,Chelsea,Cardiff,HomeWin,HomeWin,4,2,18,7,5,8,0,0,1,1,6,2,4,10,0,0
2018/19,2018-09-15,15,Huddersfield,"Crystal 
Palace",AwayWin,AwayWin,0,0,15,2,5,11,1,0,1,1,7,2,3,17,2,0
2018/19,2018-09-15,16,"Man 
City",Fulham,HomeWin,HomeWin,3,2,28,9,10,7,0,0,0,0,9,3,4,7,0,0
2018/19,2018-09-15,14,Newcastle,Arsenal,AwayWin,Draw,1,0,4,2,10,13,0,0,2,0,12,2,4,11,0,0
2018/19,2018-09-15,4,Tottenham,Liverpool,AwayWin,AwayWin,1,0,11,3,5,17,0,0,2,1,17,10,4,16,0,0
2018/19,2018-09-15,23,Watford,"Man 
United",AwayWin,AwayWin,1,0,14,5,6,9,2,0,2,2,9,6,8,11,1,1
2018/19,2018-09-16,6,Everton,"West 
Ham",AwayWin,AwayWin,1,1,16,4,4,15,2,0,3,2,9,4,2,12,5,0
2018/19,2018-09-16,32,Wolves,Burnley,HomeWin,Draw,1,0,30,7,8,10,2,0,0,0,7,2,2,9,4,0
2018/19,2018-09-17,35,Southampton,Brighton,Draw,HomeWin,2,1,14,5,1,10,2,0,2,0,12,4,4,13,3,0
2018/19,2018-09-22,19,Brighton,Tottenham,AwayWin,AwayWin,1,0,8,4,5,15,2,0,2,1,16,7,7,9,1,0
2018/19,2018-09-22,35,Burnley,Bournemouth,HomeWin,HomeWin,4,2,12,5,3,17,2,0,0,0,19,5,8,6,0,0
2018/19,2018-09-22,4,Cardiff,"Man 
City",AwayWin,AwayWin,0,0,2,2,1,6,1,0,5,3,21,10,9,4,1,0
2018/19,2018-09-22,32,"Crystal 
Palace",Newcastle,Draw,Draw,0,0,16,4,9,8,1,0,0,0,6,3,5,11,1,0
2018/19,2018-09-22,6,Fulham,Watford,Draw,AwayWin,1,0,15,3,8,11,2,0,1,1,11,6,8,9,1,0
2018/19,2018-09-22,12,Leicester,Huddersfield,HomeWin,Draw,3,1,18,8,3,10,2,0,1,1,9,2,1,16,1,0
2018/19,2018-09-22,21,Liverpool,Southampton,HomeWin,HomeWin,3,3,12,4,5,7,0,0,0,0,7,1,4,10,2,0
2018/19,2018-09-22,11,"Man 
United",Wolves,Draw,HomeWin,1,1,15,6,5,5,1,0,1,0,11,8,4,17,1,0
2018/19,2018-09-23,27,Arsenal,Everton,HomeWin,Draw,2,0,9,5,5,17,2,0,0,0,9,6,9,12,1,0
2018/19,2018-09-23,23,"West 
Ham",Chelsea,Draw,Draw,0,0,6,1,1,11,2,0,0,0,17,6,8,9,1,0
2018/19,2018-09-29,35,Arsenal,Watford,HomeWin,Draw,2,0,9,2,6,11,2,0,0,0,13,4,6,17,2,0
2018/19,2018-09-29,32,Chelsea,Liverpool,Draw,HomeWin,1,1,10,4,4,7,0,0,1,0,13,6,4,9,2,0
2018/19,2018-09-29,24,Everton,Fulham,HomeWin,Draw,3,0,19,6,12,13,0,0,0,0,6,0,1,13,3,0
2018/19,2018-09-29,25,Huddersfield,Tottenham,AwayWin,AwayWin,0,0,9,5,3,17,2,0,2,2,10,6,0,16,2,0
2018/19,2018-09-29,15,"Man 
City",Brighton,HomeWin,HomeWin,2,1,28,8,10,4,0,0,0,0,4,1,3,10,3,0
2018/19,2018-09-29,1,Newcastle,Leicester,AwayWin,AwayWin,0,0,6,1,5,11,0,0,2,1,12,5,9,5,0,0
2018/19,2018-09-29,4,West Ham,"Man 
United",HomeWin,HomeWin,3,2,8,3,4,12,0,0,1,0,9,4,9,12,1,0
2018/19,2018-09-29,16,Wolves,Southampton,HomeWin,Draw,2,0,14,6,8,11,3,0,0,0,17,6,6,7,1,0
2018/19,2018-09-30,6,Cardiff,Burnley,AwayWin,Draw,1,0,19,5,10,11,1,0,2,0,3,2,2,15,3,0
2018/19,2018-10-01,23,Bournemouth,"Crystal 
Palace",HomeWin,HomeWin,2,1,11,5,3,9,3,0,1,0,10,2,3,12,4,0
2018/19,2018-10-05,11,Brighton,"West 
Ham",HomeWin,HomeWin,1,1,9,4,2,12,3,0,0,0,17,4,9,8,2,0
2018/19,2018-10-06,19,Burnley,Huddersfield,Draw,HomeWin,1,1,6,3,1,8,2,0,1,0,19,2,10,11,2,0
2018/19,2018-10-06,4,"Crystal 
Palace",Wolves,AwayWin,Draw,0,0,11,4,6,11,3,0,1,0,7,2,3,13,4,0
2018/19,2018-10-06,32,Leicester,Everton,AwayWin,Draw,1,1,8,2,2,10,2,1,2,1,17,8,10,11,1,0
2018/19,2018-10-06,35,"Man 
United",Newcastle,HomeWin,AwayWin,3,0,18,10,10,16,2,0,2,2,13,8,6,8,2,0
2018/19,2018-10-06,23,Tottenham,Cardiff,HomeWin,HomeWin,1,1,19,7,6,7,2,0,0,0,8,6,2,11,1,1
2018/19,2018-10-06,27,Watford,Bournemouth,AwayWin,AwayWin,0,0,14,2,10,11,3,1,4,3,10,7,7,9,1,0
2018/19,2018-10-07,21,Fulham,Arsenal,AwayWin,Draw,1,1,21,4,4,11,2,0,5,1,9,7,2,12,0,0
2018/19,2018-10-07,6,Liverpool,"Man 
City",Draw,Draw,0,0,7,2,2,10,1,0,0,0,6,2,6,10,3,0
2018/19,2018-10-07,25,Southampton,Chelsea,AwayWin,AwayWin,0,0,15,6,4,13,6,0,3,1,21,6,12,11,0,0
2018/19,2018-10-20,14,Bournemouth,Southampton,Draw,Draw,0,0,10,2,6,10,1,0,0,0,8,4,4,14,2,0
2018/19,2018-10-20,11,Cardiff,Fulham,HomeWin,Draw,4,2,22,5,4,15,3,0,2,2,9,4,4,16,3,0
2018/19,2018-10-20,23,Chelsea,"Man 
United",Draw,HomeWin,2,1,21,6,5,9,2,0,2,0,7,4,3,17,5,0
2018/19,2018-10-20,4,Huddersfield,Liverpool,AwayWin,AwayWin,0,0,13,1,2,9,0,0,1,1,11,2,4,6,2,0
2018/19,2018-10-20,27,"Man 
City",Burnley,HomeWin,HomeWin,5,1,24,10,10,11,2,0,0,0,5,0,1,5,2,0
2018/19,2018-10-20,32,Newcastle,Brighton,AwayWin,AwayWin,0,0,27,6,10,13,0,0,1,1,8,2,2,17,2,0
2018/19,2018-10-20,6,"West 
Ham",Tottenham,AwayWin,AwayWin,0,0,13,4,10,8,3,0,1,1,10,2,6,10,0,0
2018/19,2018-10-20,15,Wolves,Watford,AwayWin,AwayWin,0,0,10,1,8,23,3,0,2,2,9,3,2,13,1,0
2018/19,2018-10-21,35,Everton,"Crystal 
Palace",HomeWin,Draw,2,0,20,4,10,13,2,0,0,0,7,3,5,17,1,0
2018/19,2018-10-22,19,Arsenal,Leicester,HomeWin,Draw,3,1,19,6,6,10,2,0,1,1,8,2,4,10,2,0
2018/19,2018-10-27,35,Brighton,Wolves,HomeWin,Draw,1,0,2,1,1,11,3,0,0,0,25,7,10,8,0,0
2018/19,2018-10-27,32,Fulham,Bournemouth,AwayWin,AwayWin,0,0,11,1,5,16,2,1,3,1,12,5,5,3,1,0
2018/19,2018-10-27,4,Leicester,"West 
Ham",Draw,AwayWin,1,0,21,7,8,17,1,0,1,1,11,3,0,5,1,1
2018/19,2018-10-27,16,Liverpool,Cardiff,HomeWin,HomeWin,4,1,19,7,8,6,0,0,1,0,2,1,0,4,0,0
2018/19,2018-10-27,19,Southampton,Newcastle,Draw,Draw,0,0,22,4,7,9,0,0,0,0,6,0,2,12,1,0
2018/19,2018-10-27,23,Watford,Huddersfield,HomeWin,HomeWin,3,2,12,6,3,9,1,0,0,0,13,7,3,13,2,0
2018/19,2018-10-28,25,Burnley,Chelsea,AwayWin,AwayWin,0,0,7,1,4,14,4,0,4,1,24,8,4,10,2,0
2018/19,2018-10-28,6,"Crystal 
Palace",Arsenal,Draw,HomeWin,2,1,16,3,6,10,1,0,2,0,7,2,4,16,2,0
2018/19,2018-10-28,27,"Man 
United",Everton,HomeWin,HomeWin,2,1,14,10,8,15,2,0,1,0,14,6,4,12,1,0
2018/19,2018-10-29,11,Tottenham,"Man 
City",AwayWin,AwayWin,0,0,4,1,3,13,2,0,1,1,13,6,6,13,2,0
2018/19,2018-11-03,32,Arsenal,Liverpool,Draw,Draw,1,0,12,4,5,7,1,0,1,0,13,4,8,7,1,0
2018/19,2018-11-03,21,Bournemouth,"Man 
United",AwayWin,Draw,1,1,18,7,9,12,4,0,2,1,18,8,5,12,3,0
2018/19,2018-11-03,14,Cardiff,Leicester,AwayWin,Draw,0,0,11,2,6,13,2,0,1,0,13,5,12,12,2,0
2018/19,2018-11-03,12,Everton,Brighton,HomeWin,Draw,3,1,14,3,6,9,0,0,1,1,5,3,4,17,1,0
2018/19,2018-11-03,25,Newcastle,Watford,HomeWin,Draw,1,0,10,2,8,12,1,0,0,0,16,1,9,11,5,0
2018/19,2018-11-03,24,"West 
Ham",Burnley,HomeWin,Draw,4,1,22,10,10,7,1,0,2,1,6,3,4,9,4,0
2018/19,2018-11-03,23,Wolves,Tottenham,AwayWin,AwayWin,2,0,16,7,5,11,1,0,3,2,10,8,1,8,2,0
2018/19,2018-11-04,4,Chelsea,"Crystal 
Palace",HomeWin,HomeWin,3,1,15,6,4,6,0,0,1,0,7,2,2,13,1,0
2018/19,2018-11-04,15,"Man 
City",Southampton,HomeWin,HomeWin,6,4,18,8,4,14,1,0,1,1,12,6,4,9,1,0
2018/19,2018-11-05,35,Huddersfield,Fulham,HomeWin,HomeWin,1,1,10,2,5,11,1,0,0,0,7,1,4,8,2,0
2018/19,2018-11-10,6,Cardiff,Brighton,HomeWin,Draw,2,1,20,6,4,7,2,0,1,1,7,3,1,21,1,1
2018/19,2018-11-10,27,"Crystal 
Palace",Tottenham,AwayWin,Draw,0,0,11,4,10,12,1,0,1,0,11,2,6,9,1,0
2018/19,2018-11-10,19,Huddersfield,"West 
Ham",Draw,HomeWin,1,1,15,7,5,9,1,0,1,0,12,5,6,8,1,0
2018/19,2018-11-10,23,Leicester,Burnley,Draw,Draw,0,0,22,5,12,13,2,0,0,0,6,1,1,10,0,0
2018/19,2018-11-10,14,Newcastle,Bournemouth,HomeWin,HomeWin,2,2,18,6,7,9,2,0,1,1,14,4,10,11,1,0
2018/19,2018-11-10,1,Southampton,Watford,Draw,HomeWin,1,1,14,4,7,13,3,0,1,0,12,6,6,13,2,0
2018/19,2018-11-11,16,Arsenal,Wolves,Draw,AwayWin,1,0,10,3,11,9,2,0,1,1,12,5,2,16,2,0
2018/19,2018-11-11,11,Chelsea,Everton,Draw,Draw,0,0,15,4,5,7,4,0,0,0,6,1,5,11,3,0
2018/19,2018-11-11,21,Liverpool,Fulham,HomeWin,HomeWin,2,1,20,7,6,11,1,0,0,0,8,3,3,9,1,0
2018/19,2018-11-11,35,Man City,"Man 
United",HomeWin,HomeWin,3,1,17,5,5,12,1,0,1,0,6,1,1,12,1,0
2018/19,2018-11-24,19,Brighton,Leicester,Draw,HomeWin,1,1,14,3,6,10,3,0,1,0,8,3,1,7,1,1
2018/19,2018-11-24,21,Everton,Cardiff,HomeWin,Draw,1,0,16,8,7,12,0,0,0,0,7,1,3,13,3,0
2018/19,2018-11-24,4,Fulham,Southampton,HomeWin,HomeWin,3,2,10,5,2,10,2,0,2,1,19,8,5,6,3,0
2018/19,2018-11-24,15,Man United,"Crystal 
Palace",Draw,Draw,0,0,12,5,10,13,1,0,0,0,13,2,3,12,2,0
2018/19,2018-11-24,6,Tottenham,Chelsea,HomeWin,HomeWin,3,2,18,9,4,19,0,0,1,0,13,2,4,12,3,0
2018/19,2018-11-24,27,Watford,Liverpool,AwayWin,Draw,0,0,5,1,5,12,0,0,3,0,10,7,5,13,0,1
2018/19,2018-11-24,32,West Ham,"Man 
City",AwayWin,AwayWin,0,0,9,1,8,6,0,0,4,3,9,6,1,3,0,0
2018/19,2018-11-25,25,Bournemouth,Arsenal,AwayWin,Draw,1,1,11,5,5,6,2,0,2,1,20,4,8,9,1,0
2018/19,2018-11-25,11,Wolves,Huddersfield,AwayWin,AwayWin,0,0,12,3,3,9,1,0,2,1,14,6,5,8,2,0
2018/19,2018-11-26,35,Burnley,Newcastle,AwayWin,AwayWin,1,1,14,4,5,6,0,0,2,2,17,3,5,11,1,0
2018/19,2018-11-30,32,Cardiff,Wolves,HomeWin,AwayWin,2,0,17,3,7,3,1,0,1,1,15,4,6,12,2,0
2018/19,2018-12-01,14,"Crystal 
Palace",Burnley,HomeWin,HomeWin,2,1,29,9,10,9,1,0,0,0,4,0,2,10,1,0
2018/19,2018-12-01,4,Huddersfield,Brighton,AwayWin,Draw,1,1,7,2,2,10,0,1,2,1,14,6,6,12,2,0
2018/19,2018-12-01,28,Leicester,Watford,HomeWin,HomeWin,2,2,7,3,4,7,2,0,0,0,8,0,8,6,1,1
2018/19,2018-12-01,16,"Man 
City",Bournemouth,HomeWin,Draw,3,1,16,6,8,9,0,0,1,1,4,1,4,3,0,0
2018/19,2018-12-01,21,Newcastle,"West 
Ham",AwayWin,AwayWin,0,0,16,4,7,10,3,0,3,1,7,4,3,10,3,0
2018/19,2018-12-01,11,Southampton,"Man 
United",Draw,Draw,2,2,16,6,3,12,4,0,2,2,11,5,5,13,4,0
2018/19,2018-12-02,23,Arsenal,Tottenham,HomeWin,AwayWin,4,1,22,7,8,15,3,0,2,2,11,6,5,17,3,1
2018/19,2018-12-02,25,Chelsea,Fulham,HomeWin,HomeWin,2,1,16,9,4,8,2,0,0,0,9,4,6,17,1,0
2018/19,2018-12-02,19,Liverpool,Everton,HomeWin,Draw,1,0,16,3,8,12,3,0,0,0,9,3,1,7,2,0
2018/19,2018-12-04,24,Bournemouth,Huddersfield,HomeWin,HomeWin,2,2,6,2,4,14,4,0,1,1,23,6,8,11,2,0
2018/19,2018-12-04,11,Brighton,"Crystal 
Palace",HomeWin,HomeWin,3,3,9,3,4,14,2,1,1,0,18,5,5,12,3,0
2018/19,2018-12-04,21,Watford,"Man 
City",AwayWin,AwayWin,1,0,11,7,3,4,0,0,2,1,15,7,11,8,1,0
2018/19,2018-12-04,28,"West 
Ham",Cardiff,HomeWin,Draw,3,0,17,11,10,10,1,0,1,0,9,5,4,10,2,0
2018/19,2018-12-05,16,Burnley,Liverpool,AwayWin,Draw,1,0,10,6,5,10,1,0,3,0,18,12,9,3,0,0
2018/19,2018-12-05,15,Everton,Newcastle,Draw,Draw,1,1,19,3,14,7,0,0,1,1,8,5,2,18,5,0
2018/19,2018-12-05,12,Fulham,Leicester,Draw,HomeWin,1,1,25,7,10,12,0,0,1,0,13,5,8,7,0,0
2018/19,2018-12-05,32,"Man 
United",Arsenal,Draw,Draw,2,1,10,7,4,13,3,0,2,1,9,4,4,10,3,0
2018/19,2018-12-05,35,Tottenham,Southampton,HomeWin,HomeWin,3,1,13,8,8,7,0,0,1,0,18,5,6,5,0,0
2018/19,2018-12-05,27,Wolves,Chelsea,HomeWin,AwayWin,2,0,6,2,1,18,4,0,1,1,17,3,5,10,4,0
